date,day_of_week,entry_time,entry_hour,direction,fvg_type,entry_price,stop_price,target_price,exit_price,outcome,pnl,fc_bullish,fc_range_pct,fc_body_ratio,fvg_size_pct,risk_pct,max_favorable_r,max_adverse_r,time_in_trade_min,aligned_with_fc,aligned_with_day,day_bullish,day_range_pct,fc_range_bucket,fc_body_bucket
2021-08-27,Friday,10:00,10,LONG,bullish,707.19,705.2,718.14,712.01,TIMEOUT,2422.11,False,0.662,0.025,0.035,0.281,3.92,0.32,414,False,True,True,1.83,0.5-1%,<30%
2021-08-30,Monday,11:36,11,LONG,bullish,726.0,724.0,737.0,724.0,LOSS,-1000.0,True,1.478,0.828,0.063,0.275,2.0,1.08,39,True,True,True,3.506,1-1.5%,>70%
2021-08-31,Tuesday,10:49,10,LONG,bullish,738.59,736.83,748.27,736.83,LOSS,-1000.0,False,1.185,0.209,0.018,0.238,1.02,1.09,24,False,False,False,1.901,1-1.5%,<30%
2021-09-01,Wednesday,12:44,12,LONG,bullish,735.28,734.43,739.95,734.43,LOSS,-1000.0,False,0.663,0.09,0.054,0.115,0.44,1.12,10,False,False,False,1.628,0.5-1%,<30%
2021-09-02,Thursday,09:53,9,LONG,bullish,737.44,736.29,743.76,736.29,LOSS,-1000.0,False,0.698,0.228,0.068,0.156,1.0,1.36,6,False,True,True,2.041,0.5-1%,<30%
2021-09-03,Friday,13:14,13,LONG,bullish,729.55,728.86,733.34,728.86,LOSS,-1000.0,False,0.706,0.432,0.03,0.095,0.28,1.71,5,False,False,False,1.804,0.5-1%,30-50%
2021-09-07,Tuesday,11:36,11,LONG,bullish,751.35,750.29,757.18,750.29,LOSS,-1000.0,True,1.362,0.839,0.113,0.141,1.71,1.44,14,True,True,True,3.427,1-1.5%,>70%
2021-09-08,Wednesday,10:12,10,SHORT,bearish,756.9,758.37,748.82,758.37,LOSS,-1000.0,False,0.993,0.472,0.107,0.194,0.26,1.03,7,True,True,False,3.132,0.5-1%,30-50%
2021-09-09,Thursday,10:15,10,SHORT,bearish,757.24,758.05,752.75,758.05,LOSS,-1000.0,True,0.962,0.824,0.048,0.108,0.94,1.81,4,False,False,True,2.011,0.5-1%,>70%
2021-09-10,Friday,10:30,10,SHORT,bearish,756.01,757.0,750.56,750.56,WIN,5500.0,False,0.803,0.161,0.025,0.131,5.55,0.87,200,True,True,False,3.787,0.5-1%,<30%
2021-09-13,Monday,13:10,13,SHORT,bearish,731.01,731.81,726.61,731.81,LOSS,-1000.0,False,0.962,0.773,0.079,0.109,0.13,1.4,3,True,False,True,4.88,0.5-1%,>70%
2021-09-14,Tuesday,10:35,10,SHORT,bearish,748.43,749.13,744.58,749.13,LOSS,-1000.0,True,1.051,0.749,0.098,0.094,5.49,1.1,38,False,False,True,2.47,1-1.5%,>70%
2021-09-15,Wednesday,10:00,10,SHORT,bearish,740.22,741.0,735.9,741.0,LOSS,-1000.0,False,0.651,0.175,0.103,0.106,0.31,1.19,1,True,False,True,2.482,0.5-1%,<30%
2021-09-16,Thursday,09:43,9,SHORT,bearish,749.82,751.0,743.32,751.0,LOSS,-1000.0,True,0.605,0.244,0.217,0.157,0.94,1.12,5,False,False,True,1.503,0.5-1%,<30%
2021-09-17,Friday,09:59,9,LONG,bullish,759.29,758.24,765.06,758.24,LOSS,-1000.0,False,0.589,0.058,0.102,0.138,1.52,1.58,15,False,True,True,1.46,0.5-1%,<30%
2021-09-20,Monday,10:04,10,SHORT,bearish,735.76,737.55,725.92,737.55,LOSS,-1000.0,True,1.22,0.442,0.171,0.243,0.68,1.56,3,False,True,False,4.183,1-1.5%,30-50%
2021-09-21,Tuesday,10:04,10,LONG,bullish,740.58,735.76,767.1,735.76,LOSS,-1000.0,False,0.69,0.247,0.116,0.651,0.5,1.01,48,False,False,False,1.927,0.5-1%,<30%
2021-09-22,Wednesday,10:09,10,LONG,bullish,743.35,741.69,752.46,752.46,WIN,5500.0,False,0.516,0.558,0.074,0.223,5.52,0.32,322,False,True,True,2.117,0.5-1%,50-70%
2021-09-23,Thursday,09:52,9,LONG,bullish,755.9,754.57,763.23,754.57,LOSS,-1000.0,False,0.719,0.313,0.033,0.176,0.0,1.43,2,False,False,False,1.571,0.5-1%,30-50%
2021-09-24,Friday,10:15,10,LONG,bullish,752.09,750.0,763.55,763.55,WIN,5500.0,True,0.595,0.618,0.064,0.277,5.52,0.4,29,True,True,True,4.129,0.5-1%,50-70%
2021-09-27,Monday,10:12,10,SHORT,bearish,769.99,772.73,754.92,772.73,LOSS,-1000.0,False,0.877,0.066,0.047,0.356,0.23,1.02,11,True,False,True,3.942,0.5-1%,<30%
2021-09-28,Tuesday,09:47,9,SHORT,bearish,787.24,789.88,772.72,772.72,WIN,5500.0,True,0.645,0.35,0.373,0.335,5.77,0.5,254,False,True,False,3.77,0.5-1%,30-50%
2021-09-29,Wednesday,11:33,11,LONG,bullish,783.23,782.51,787.19,782.51,LOSS,-1000.0,True,0.689,0.429,0.178,0.092,0.19,1.97,1,True,False,False,2.907,0.5-1%,30-50%
2021-09-30,Thursday,12:31,12,SHORT,bearish,778.29,779.27,772.9,779.27,LOSS,-1000.0,True,0.49,0.137,0.032,0.126,0.53,1.7,3,False,True,False,1.927,<0.5%,<30%
2021-10-01,Friday,12:02,12,SHORT,bearish,773.74,775.07,766.43,775.07,LOSS,-1000.0,False,0.788,0.349,0.092,0.172,0.06,1.1,5,True,False,True,2.391,0.5-1%,30-50%
2021-10-04,Monday,10:12,10,LONG,bullish,804.09,802.6,812.29,802.6,LOSS,-1000.0,True,1.436,0.361,0.239,0.185,0.52,1.89,4,True,False,False,4.291,1-1.5%,30-50%
2021-10-05,Tuesday,11:20,11,SHORT,bearish,785.14,785.7,782.07,785.7,LOSS,-1000.0,True,0.679,0.069,0.213,0.071,1.84,1.31,6,False,True,False,2.95,0.5-1%,<30%
2021-10-06,Wednesday,11:01,11,LONG,bullish,786.15,783.05,803.2,783.05,LOSS,-1000.0,True,1.101,0.859,0.023,0.394,0.16,1.09,5,True,True,True,2.787,1-1.5%,>70%
2021-10-07,Thursday,12:44,12,LONG,bullish,786.05,785.67,788.14,785.67,LOSS,-1000.0,True,0.552,0.134,0.052,0.048,0.5,1.21,2,True,True,True,3.071,0.5-1%,<30%
2021-10-08,Friday,10:39,10,SHORT,bearish,788.06,788.86,783.67,783.67,WIN,5500.0,False,0.717,0.968,0.044,0.101,8.95,0.27,4,True,True,False,2.197,0.5-1%,>70%
2021-10-11,Monday,10:50,10,LONG,bullish,794.52,793.15,802.05,793.15,LOSS,-1000.0,True,0.691,0.385,0.074,0.172,1.67,1.2,27,True,True,True,2.321,0.5-1%,30-50%
2021-10-12,Tuesday,10:46,10,SHORT,bearish,805.8,806.52,801.83,806.52,LOSS,-1000.0,True,0.928,0.052,0.139,0.09,0.0,1.31,1,False,False,True,2.827,0.5-1%,<30%
2021-10-13,Wednesday,09:58,9,LONG,bullish,809.76,807.96,819.69,807.96,LOSS,-1000.0,False,0.579,0.599,0.074,0.223,0.22,1.64,12,False,True,True,1.445,0.5-1%,50-70%
2021-10-14,Thursday,15:11,15,LONG,bullish,818.44,817.0,826.36,817.0,LOSS,-1000.0,False,0.44,0.172,0.012,0.176,0.03,1.07,12,False,True,True,1.37,<0.5%,<30%
2021-10-15,Friday,09:50,9,LONG,bullish,827.92,826.64,834.96,826.64,LOSS,-1000.0,True,0.443,0.058,0.067,0.155,0.31,1.08,6,True,True,True,3.729,<0.5%,<30%
2021-10-18,Monday,10:03,10,SHORT,bearish,858.87,860.6,849.35,860.6,LOSS,-1000.0,True,1.223,0.562,0.085,0.201,0.1,1.17,2,False,False,True,4.071,1-1.5%,50-70%
2021-10-19,Tuesday,10:56,10,SHORT,bearish,870.01,870.88,865.22,870.88,LOSS,-1000.0,False,0.823,0.726,0.061,0.1,3.6,1.0,24,True,True,False,2.0,0.5-1%,>70%
2021-10-20,Wednesday,18:06,18,LONG,bullish,860.51,859.6,865.51,859.6,LOSS,-1000.0,False,0.479,0.761,0.003,0.106,0.2,1.49,2,False,False,False,2.768,<0.5%,>70%
2021-10-21,Thursday,09:54,9,LONG,bullish,884.69,882.33,897.67,882.33,LOSS,-1000.0,True,1.588,0.964,0.446,0.267,0.13,1.06,1,True,True,True,5.802,1.5-2%,>70%
2021-10-22,Friday,09:58,9,LONG,bullish,902.82,900.48,915.69,900.48,LOSS,-1000.0,True,1.28,0.592,0.017,0.259,3.07,1.73,95,True,True,True,2.16,1-1.5%,50-70%
2021-10-25,Monday,09:40,9,SHORT,bearish,949.01,959.83,889.5,959.83,LOSS,-1000.0,True,1.658,0.639,0.297,1.14,0.44,1.2,35,False,False,True,14.772,1.5-2%,50-70%
2021-10-26,Tuesday,11:22,11,LONG,bullish,1052.59,1046.44,1086.44,1046.44,LOSS,-1000.0,True,2.51,0.503,0.422,0.585,0.22,1.07,6,True,False,False,9.087,2-3%,50-70%
2021-10-27,Wednesday,09:55,9,LONG,bullish,1054.34,1046.28,1098.64,1046.28,LOSS,-1000.0,False,1.153,0.057,0.608,0.764,1.32,1.03,11,False,True,True,6.002,1-1.5%,<30%
2021-10-28,Thursday,09:56,9,SHORT,bearish,1056.58,1060.75,1033.64,1060.75,LOSS,-1000.0,False,1.773,0.059,0.31,0.395,0.06,1.43,1,True,False,True,4.802,1.5-2%,<30%
2021-10-29,Friday,09:51,9,LONG,bullish,1092.18,1086.4,1123.97,1086.4,LOSS,-1000.0,False,1.064,0.402,0.623,0.529,1.35,1.53,25,False,True,True,5.213,1-1.5%,30-50%
2021-11-01,Monday,10:03,10,LONG,bullish,1128.64,1123.9,1154.74,1123.9,LOSS,-1000.0,False,1.649,0.635,0.284,0.42,0.06,1.19,1,False,True,True,9.548,1.5-2%,50-70%
2021-11-02,Tuesday,12:21,12,LONG,bullish,1163.52,1161.99,1171.94,1161.99,LOSS,-1000.0,False,1.69,0.136,0.345,0.131,2.8,1.65,7,False,False,False,6.992,1.5-2%,<30%
2021-11-03,Wednesday,12:47,12,SHORT,bearish,1177.63,1180.3,1162.95,1180.3,LOSS,-1000.0,True,1.217,0.734,0.06,0.227,4.7,1.07,128,False,False,True,5.863,1-1.5%,>70%
2021-11-04,Thursday,15:42,15,LONG,bullish,1230.95,1229.5,1238.93,1229.5,LOSS,-1000.0,False,1.064,0.371,0.063,0.118,4.21,1.38,15,False,False,False,2.698,1-1.5%,30-50%
2021-11-05,Friday,09:46,9,SHORT,bearish,1221.52,1225.71,1198.46,1225.71,LOSS,-1000.0,True,0.813,0.127,0.131,0.343,3.22,1.31,18,False,True,False,2.608,0.5-1%,<30%
2021-11-08,Monday,10:05,10,LONG,bullish,1173.31,1169.31,1195.31,1195.31,WIN,5500.0,True,2.957,0.507,0.196,0.341,5.91,0.08,15,True,False,False,5.778,2-3%,50-70%
2021-11-09,Tuesday,09:52,9,SHORT,bearish,1113.02,1132.47,1006.05,1024.0,TIMEOUT,4577.0,False,1.523,0.712,0.557,1.747,5.22,0.2,570,True,True,False,15.134,1.5-2%,>70%
2021-11-10,Wednesday,15:08,15,LONG,bullish,1032.35,1028.0,1056.28,1056.28,WIN,5500.0,False,2.963,0.418,0.012,0.421,6.33,0.08,17,False,True,True,10.786,2-3%,30-50%
2021-11-11,Thursday,09:57,9,SHORT,bearish,1072.35,1079.87,1030.99,1079.87,LOSS,-1000.0,False,2.485,0.584,0.179,0.701,2.35,1.02,43,True,True,False,5.948,2-3%,50-70%
2021-11-12,Friday,10:09,10,SHORT,bearish,1042.63,1046.0,1024.13,1046.0,LOSS,-1000.0,True,1.097,0.128,0.151,0.323,0.61,1.15,3,False,True,False,4.956,1-1.5%,<30%
2021-11-15,Monday,15:55,15,LONG,bullish,1013.5,1010.03,1032.59,1010.03,LOSS,-1000.0,False,2.017,0.526,0.254,0.342,0.5,1.27,28,False,False,False,5.628,2-3%,50-70%
2021-11-16,Tuesday,09:59,9,LONG,bullish,1033.97,1030.33,1054.02,1054.02,WIN,5500.0,True,2.3,0.817,0.229,0.353,6.04,0.72,17,True,True,True,6.28,2-3%,>70%
2021-11-17,Wednesday,10:04,10,LONG,bullish,1081.97,1073.31,1129.6,1073.31,LOSS,-1000.0,False,1.271,0.136,0.062,0.8,4.35,1.09,186,False,True,True,6.032,1-1.5%,<30%
2021-11-18,Thursday,09:43,9,LONG,bullish,1109.99,1104.0,1142.94,1104.0,LOSS,-1000.0,False,1.542,0.483,0.584,0.54,0.0,1.23,3,False,False,False,3.639,1.5-2%,30-50%
2021-11-19,Friday,10:28,10,LONG,bullish,1100.47,1096.92,1119.99,1096.92,LOSS,-1000.0,False,1.051,0.373,0.009,0.323,0.0,1.26,3,False,True,True,4.925,1-1.5%,30-50%
2021-11-22,Monday,09:45,9,LONG,bullish,1185.03,1178.74,1219.62,1178.74,LOSS,-1000.0,True,1.709,0.605,0.18,0.531,2.69,1.12,118,True,True,True,6.053,1.5-2%,50-70%
2021-11-23,Tuesday,09:42,9,LONG,bullish,1174.95,1167.0,1218.67,1167.0,LOSS,-1000.0,False,1.22,0.574,0.3,0.677,0.7,1.5,14,False,False,False,10.201,1-1.5%,50-70%
2021-11-24,Wednesday,09:47,9,LONG,bullish,1075.52,1070.0,1105.88,1105.88,WIN,5500.0,False,2.003,0.762,0.135,0.513,6.02,0.0,13,False,True,True,6.357,2-3%,>70%
2021-11-26,Friday,09:48,9,SHORT,bearish,1085.53,1091.76,1051.24,1091.76,LOSS,-1000.0,False,1.411,0.278,0.231,0.574,0.65,1.46,10,True,True,False,3.454,1-1.5%,<30%
2021-11-29,Monday,09:47,9,LONG,bullish,1124.15,1119.11,1151.9,1141.97,TIMEOUT,3531.22,True,1.676,0.678,0.538,0.449,3.67,0.58,508,True,True,True,4.494,1.5-2%,50-70%
2021-11-30,Tuesday,10:26,10,LONG,bullish,1161.82,1158.54,1179.86,1158.54,LOSS,-1000.0,True,1.234,0.969,0.124,0.282,1.43,1.2,10,True,True,True,4.522,1-1.5%,>70%
2021-12-01,Wednesday,09:48,9,SHORT,bearish,1161.17,1166.3,1132.96,1166.3,LOSS,-1000.0,True,1.273,0.334,0.281,0.442,0.17,1.05,2,False,True,False,7.718,1-1.5%,30-50%
2021-12-02,Thursday,11:35,11,SHORT,bearish,1086.4,1090.15,1065.78,1090.15,LOSS,-1000.0,True,1.852,0.08,0.031,0.345,0.28,1.01,2,False,True,False,5.349,1.5-2%,<30%
2021-12-03,Friday,09:54,9,SHORT,bearish,1058.97,1070.0,998.31,1009.03,TIMEOUT,4527.65,True,1.21,0.074,0.14,1.042,5.33,0.58,463,False,True,False,9.055,1-1.5%,<30%
2021-12-06,Monday,10:08,10,LONG,bullish,974.83,962.05,1045.12,1010.0,TIMEOUT,2751.96,False,2.829,0.952,0.277,1.311,3.66,0.38,473,False,False,False,7.779,2-3%,>70%
2021-12-07,Tuesday,09:51,9,LONG,bullish,1043.71,1036.53,1083.23,1036.53,LOSS,-1000.0,False,1.598,0.138,0.363,0.688,1.36,1.17,67,False,True,True,4.809,1.5-2%,<30%
2021-12-08,Wednesday,09:46,9,SHORT,bearish,1039.72,1044.0,1016.18,1044.0,LOSS,-1000.0,False,1.29,0.437,0.14,0.412,0.18,1.07,3,True,False,True,3.752,1-1.5%,30-50%
2021-12-09,Thursday,09:51,9,SHORT,bearish,1042.44,1048.18,1010.84,1010.84,WIN,5500.0,False,0.755,0.375,0.045,0.551,5.82,0.92,318,True,True,False,7.054,0.5-1%,30-50%
2021-12-10,Friday,10:31,10,SHORT,bearish,994.35,1000.64,959.76,1000.64,LOSS,-1000.0,False,1.623,0.152,0.19,0.633,1.28,1.04,48,True,False,True,4.884,1.5-2%,<30%
2021-12-13,Monday,09:59,9,SHORT,bearish,978.96,986.62,936.83,955.0,TIMEOUT,3127.94,False,1.99,0.426,0.375,0.782,3.6,0.9,524,True,True,False,7.068,1.5-2%,30-50%
2021-12-14,Tuesday,09:50,9,LONG,bullish,948.98,945.0,970.87,945.0,LOSS,-1000.0,False,2.284,0.648,0.4,0.419,0.17,1.63,2,False,False,False,4.039,2-3%,50-70%
2021-12-15,Wednesday,15:16,15,LONG,bullish,966.55,963.65,982.53,963.65,LOSS,-1000.0,False,0.88,0.221,0.496,0.301,4.2,7.84,45,False,True,True,6.977,0.5-1%,<30%
2021-12-16,Thursday,09:40,9,SHORT,bearish,977.11,982.79,945.87,945.87,WIN,5500.0,False,1.128,0.748,0.12,0.581,5.5,0.65,68,True,True,False,8.769,1-1.5%,>70%
2021-12-17,Friday,16:14,16,LONG,bullish,934.39,934.0,936.53,934.0,LOSS,-1000.0,True,2.332,0.392,0.139,0.042,2.85,1.0,23,True,True,True,6.053,2-3%,30-50%
2021-12-20,Monday,09:54,9,LONG,bullish,911.46,906.15,940.64,906.15,LOSS,-1000.0,False,1.727,0.554,0.051,0.582,1.93,1.03,18,False,False,False,3.106,1.5-2%,50-70%
2021-12-21,Tuesday,13:20,13,LONG,bullish,919.78,917.57,931.93,931.93,WIN,5500.0,False,0.967,0.243,0.236,0.24,7.05,0.71,15,False,True,True,5.846,0.5-1%,<30%
2021-12-22,Wednesday,09:44,9,LONG,bullish,979.67,973.69,1012.59,1012.59,WIN,5500.0,True,1.961,0.372,0.115,0.611,5.51,0.69,84,True,True,True,8.405,1.5-2%,30-50%
2021-12-23,Thursday,09:56,9,LONG,bullish,1008.68,1004.15,1033.59,1033.59,WIN,5500.0,True,1.354,0.404,0.643,0.449,5.58,0.76,47,True,True,True,7.471,1-1.5%,30-50%
2021-12-27,Monday,10:07,10,LONG,bullish,1097.0,1091.0,1130.0,1091.0,LOSS,-1000.0,True,1.224,0.785,0.352,0.547,3.33,1.17,330,True,True,True,4.322,1-1.5%,>70%
2021-12-28,Tuesday,12:02,12,SHORT,bearish,1092.85,1096.0,1075.53,1096.0,LOSS,-1000.0,False,1.844,0.351,0.189,0.288,0.54,1.04,8,True,True,False,3.67,1.5-2%,30-50%
2021-12-29,Wednesday,13:27,13,SHORT,bearish,1086.04,1087.5,1078.0,1087.5,LOSS,-1000.0,False,1.572,0.66,0.094,0.135,2.31,1.7,22,True,True,False,4.667,1.5-2%,50-70%
2021-12-30,Thursday,09:56,9,LONG,bullish,1070.98,1068.37,1085.33,1085.33,WIN,5500.0,True,1.292,0.666,0.345,0.244,5.85,0.38,101,True,False,False,3.894,1-1.5%,50-70%
